time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/approx_kl,train/std,train/explained_variance,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
391,802,4804608,5986,-1.0385180606817206,0.0003,0.067822265625,0.2,0.006348532,0.5899320244789124,-0.00027501583099365234,3900,0.3124559819698334,1.8574247520281157,0.0002086934655380901,9989.0,4728.91112778
392,802,4816896,6000,-1.0510751875738302,0.0003,0.0465087890625,0.2,0.005935257,0.6017342805862427,0.001784205436706543,3910,3.9242289066314697,11.33575733389395,-5.683318401376406e-07,9989.0,4728.91112778
393,802,4829184,6014,-1.068127410672605,0.0003,0.05638834635416667,0.2,0.0046395934,0.6003468632698059,-0.008904337882995605,3920,0.22077322006225586,1.5421998098521725,0.001506861665499552,9989.0,4728.91112778
394,803,4841472,6028,-1.0656214262048402,0.0003,0.05508626302083333,0.2,0.006117653,0.5998679995536804,-0.00027954578399658203,3930,1.1707289218902588,2.7306061146703238,-0.0009215849483249864,9989.0,4728.91112778
395,803,4853760,6042,-1.064574695378542,0.0003,0.05797526041666667,0.2,0.005122628,0.5914473533630371,7.987022399902344e-05,3940,2.691054344177246,2.1935522065497937,-0.0005358948976208922,9989.0,4728.91112778
396,803,4866048,6056,-1.0737767077361544,0.0003,0.062890625,0.2,0.0061243013,0.5968471765518188,-0.0005615949630737305,3950,1.3604257106781006,2.5997013638649755,0.0005942990923358593,9989.0,4730.47112778
397,803,4878336,6070,-1.0840965117017427,0.0003,0.05341796875,0.2,0.007427392,0.6018769145011902,0.001646876335144043,3960,3.1784043312072754,11.29494270090945,-0.00045516840291384144,9989.0,4730.47112778
398,803,4890624,6084,-1.1052451722944776,0.0003,0.0556884765625,0.2,0.004854025,0.6087299585342407,-0.0018711090087890625,3970,1.2583364248275757,3.0806994940775136,-0.0002707581207990491,9989.0,4730.47112778
399,804,4902912,6098,-1.0915068474287788,0.0003,0.043196614583333334,0.2,0.003937099,0.6033765077590942,0.00021642446517944336,3980,2.4256997108459473,4.218159367609769,-0.001142076976975659,9989.0,4730.47112778
400,804,4915200,6111,-1.0693839202324549,0.0003,0.0427490234375,0.2,0.005375672,0.5988581776618958,-0.001863241195678711,3990,0.8715430498123169,2.708780183650864,-0.0010650429051262714,9989.0,4729.08862778
401,804,4927488,6125,-1.057304554618895,0.0003,0.049519856770833336,0.2,0.006129839,0.5985655784606934,0.0020899176597595215,4000,0.8841449618339539,11.227014008599022,-0.00018925991498690563,9989.0,4729.08862778
402,804,4939776,6139,-1.0552578235665957,0.0003,0.06171875,0.2,0.0049019805,0.598244845867157,-0.001934647560119629,4010,2.8507702350616455,3.087403540794427,-0.00207445516413524,9989.0,4729.08862778
403,804,4952064,6153,-1.075632092729211,0.0003,0.06012369791666667,0.2,0.0045380997,0.6068727970123291,-0.00023281574249267578,4020,1.87704598903656,1.1087228236994027,0.00044674027903965905,9989.0,4729.08862778
404,804,4964352,6168,-1.0717679424832265,0.0003,0.048111979166666666,0.2,0.003954608,0.6054384708404541,0.0001176595687866211,4030,1.7577205896377563,4.070378557840983,-0.0013813954613093907,9989.0,4729.08862778
405,805,4976640,6181,-1.0758140485733747,0.0003,0.053385416666666664,0.2,0.00603327,0.6118339896202087,-0.0003612041473388672,4040,0.819777250289917,3.081040356300461,-0.0005048644929047441,9989.0,4728.54862778
406,805,4988928,6196,-1.069714542540411,0.0003,0.05628255208333333,0.2,0.0054350174,0.6086392402648926,0.00186079740524292,4050,21.486446380615234,11.79745966202269,-0.0003416048235521885,9989.0,4728.54862778
407,805,5001216,6209,-1.063980563916266,0.0003,0.07012532552083334,0.2,0.0060458877,0.6083105206489563,-0.003043651580810547,4060,1.2358986139297485,2.0333916955976745,-0.0003363758192184226,9989.0,4728.54862778
