time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
12627968,17831,6166,708,-1.2136582903563977,3.179807186126709,0.0003,6.401041165739298,0.011614962,0.11318359375,0.654306948184967,0.2,-0.0028663867720752022,61650,0.021849870681762695,4353.04467222,9989.0
12630016,17834,6167,708,-1.2132196232676506,14.352337837219238,0.0003,13.089321104437113,0.008546611,0.1005859375,0.654385507106781,0.2,-0.004476235876791179,61660,0.012656867504119873,4353.04467222,9989.0
12632064,17837,6168,708,-1.210265050083399,3.0749340057373047,0.0003,5.407265548408032,0.011462943,0.12392578125,0.6468223929405212,0.2,-0.0016312385472701863,61670,0.009323537349700928,4353.04467222,9989.0
12634112,17839,6169,708,-1.2007774885743856,2.717106342315674,0.0003,5.580930880457163,0.012037231,0.121728515625,0.6406136751174927,0.2,-0.003967153417761438,61680,-0.04019176959991455,4353.04467222,9989.0
12636160,17842,6170,708,-1.1884652029722929,1.733688473701477,0.0003,3.593179045803845,0.006086639,0.074951171875,0.6361026167869568,0.2,-0.0017721469324897044,61690,-0.01557004451751709,4354.73967222,9989.0
12638208,17845,6171,708,-1.1783026218414308,8.978106498718262,0.0003,12.476564747467638,0.008772147,0.100732421875,0.630732536315918,0.2,-0.0007741417342913337,61700,0.011808276176452637,4354.73967222,9989.0
12640256,17848,6172,708,-1.1723210103809834,2.011702537536621,0.0003,5.1168300595134495,0.015101451,0.119091796875,0.6284250020980835,0.2,-0.004305534253944643,61710,0.004893064498901367,4354.73967222,9989.0
12642304,17850,6173,708,-1.166897911950946,0.9812086820602417,0.0003,4.448815689794719,0.00834915,0.096533203125,0.6291437745094299,0.2,0.0004665627813665196,61720,-0.0019510984420776367,4354.73967222,9989.0
12644352,17853,6174,708,-1.1553761914372445,3.348649501800537,0.0003,5.115538488328457,0.010419851,0.112548828125,0.622353732585907,0.2,-0.007874279556563123,61730,0.011768460273742676,4354.73967222,9989.0
12646400,17856,6175,708,-1.1521920628845692,1.9064819812774658,0.0003,5.031652706488967,0.0072170077,0.11796875,0.6245379447937012,0.2,-0.0025731671790708787,61740,-0.020785927772521973,4353.58467222,9989.0
12648448,17859,6176,708,-1.149411717057228,7.225788593292236,0.0003,17.766667439043523,0.009127421,0.07041015625,0.6233909726142883,0.2,-0.0018823594044079072,61750,0.013674139976501465,4353.58467222,9989.0
12650496,17861,6177,708,-1.1523076750338077,3.067653179168701,0.0003,6.822316874563694,0.005682001,0.090185546875,0.6266422867774963,0.2,-0.0037526824162341654,61760,-0.028807640075683594,4353.58467222,9989.0
12652544,17864,6178,708,-1.1458253737539053,2.7532575130462646,0.0003,5.749405305460096,0.0104371235,0.087255859375,0.6228848695755005,0.2,-0.004064720778842457,61770,0.0014876723289489746,4353.58467222,9989.0
12654592,17867,6179,708,-1.1410401355475188,4.59579610824585,0.0003,5.763248129934072,0.009307282,0.148974609375,0.6268231868743896,0.2,-0.006007938366383314,61780,0.006697475910186768,4353.58467222,9989.0
12656640,17870,6180,708,-1.1423447713255883,3.743101119995117,0.0003,4.271962943300605,0.013643537,0.114697265625,0.6258492469787598,0.2,-0.006231978800497018,61790,0.043163418769836426,4352.84967222,9989.0
12658688,17873,6181,708,-1.1338615790009499,7.331811904907227,0.0003,13.081386684626342,0.011535214,0.109423828125,0.619489848613739,0.2,-0.006321068601391744,61800,0.003949999809265137,4352.84967222,9989.0
12660736,17876,6182,708,-1.1363299798220396,1.9240285158157349,0.0003,3.9182835606858135,0.006664221,0.11669921875,0.624424934387207,0.2,-0.004070771831902675,61810,0.0012595057487487793,4352.84967222,9989.0
12662784,17880,6183,708,-1.1534694407135249,1.936866044998169,0.0003,2.484300898201764,0.017422661,0.139208984375,0.6239827871322632,0.2,-0.0005023306817747653,61820,-0.00040841102600097656,4352.84967222,9989.0
12664832,17883,6184,708,-1.158739385381341,3.273315906524658,0.0003,6.835742848366499,0.012076043,0.106103515625,0.6262973546981812,0.2,-0.0055045037603122186,61830,0.003012239933013916,4352.84967222,9989.0
12666880,17886,6185,708,-1.1492954917252063,4.670258045196533,0.0003,11.367990666627884,0.009253586,0.11943359375,0.6255556344985962,0.2,-0.009268355590756982,61840,0.02510511875152588,4353.31467222,9989.0
12668928,17889,6186,708,-1.134845606982708,10.4302978515625,0.0003,15.869677110016346,0.006707811,0.09208984375,0.6217561364173889,0.2,-0.0029632157733431087,61850,0.013025999069213867,4353.31467222,9989.0
12670976,17891,6187,708,-1.1394241869449615,2.292926788330078,0.0003,6.153908727318049,0.009604777,0.10400390625,0.631780743598938,0.2,0.0009101432166062296,61860,-0.0570453405380249,4353.31467222,9989.0
12673024,17894,6188,708,-1.1364659775048493,0.9576278924942017,0.0003,2.572694931272417,0.013201173,0.17705078125,0.6256910562515259,0.2,-0.0017998254159465432,61870,-0.003816366195678711,4353.31467222,9989.0
12675072,17897,6189,708,-1.1379236198961735,0.9308552145957947,0.0003,3.9116206001490355,0.010102943,0.114208984375,0.6306155920028687,0.2,-0.0041261780861532316,61880,0.004046499729156494,4353.31467222,9989.0
12677120,17900,6190,708,-1.1393816854804755,2.523115634918213,0.0003,5.9193233221769335,0.016439557,0.137548828125,0.6281206607818604,0.2,-0.007460314231866505,61890,-0.013174891471862793,4351.34967222,9989.0
12679168,17902,6191,708,-1.1270965557545423,12.572300910949707,0.0003,13.689794116839767,0.00727101,0.084375,0.6270534992218018,0.2,-0.004122477294004057,61900,0.002178668975830078,4351.34967222,9989.0
12681216,17905,6192,708,-1.136194496974349,0.5638394951820374,0.0003,3.0030909540131687,0.008439254,0.12021484375,0.6321873664855957,0.2,-0.00535246599902166,61910,-0.0025550127029418945,4351.34967222,9989.0
12683264,17908,6193,708,-1.1415661539882422,3.3080625534057617,0.0003,3.3583699271082876,0.013330872,0.15498046875,0.6303865909576416,0.2,0.0006152114947326481,61920,-0.007399797439575195,4351.34967222,9989.0
12685312,17910,6194,708,-1.1303034551441669,2.1926462650299072,0.0003,5.755264501273632,0.014957163,0.144189453125,0.6273291707038879,0.2,-0.0057234873456764035,61930,-0.002107858657836914,4351.34967222,9989.0
12687360,17913,6195,708,-1.123729109019041,1.5564426183700562,0.0003,7.637765808030963,0.010742814,0.110302734375,0.6283199787139893,0.2,-0.0057597446109866725,61940,0.0040874481201171875,4352.00967222,9989.0
12689408,17916,6196,708,-1.1128910064697266,2.6949539184570312,0.0003,12.034062908217312,0.009043271,0.097314453125,0.620283842086792,0.2,-0.002303615592245478,61950,0.008715450763702393,4352.00967222,9989.0
12691456,17919,6197,708,-1.106948760896921,1.8998783826828003,0.0003,4.331815999001265,0.011786642,0.11376953125,0.6308456659317017,0.2,-0.002960372914094478,61960,-0.014989376068115234,4352.00967222,9989.0
12693504,17922,6198,708,-1.1373079273849727,1.0550565719604492,0.0003,2.5901800666935744,0.012207115,0.16826171875,0.6437631249427795,0.2,0.0025433535520278383,61970,0.0018611550331115723,4352.00967222,9989.0
12695552,17924,6199,708,-1.1573381945490837,4.0639753341674805,0.0003,6.489468224719166,0.010808324,0.13681640625,0.6451501846313477,0.2,-0.0021687051877961492,61980,-0.000874638557434082,4352.00967222,9989.0
12697600,17927,6200,708,-1.162402768060565,1.9073700904846191,0.0003,6.743566899746656,0.015304491,0.136328125,0.6494296789169312,0.2,-0.01150905766116921,61990,0.008397161960601807,4351.36467222,9989.0
12699648,17930,6201,708,-1.1646896861493587,2.9996113777160645,0.0003,13.410349284112453,0.007905659,0.12705078125,0.650144636631012,0.2,-0.004847808815247845,62000,0.014003872871398926,4351.36467222,9989.0
12701696,17932,6202,708,-1.1564641591161489,1.3075127601623535,0.0003,2.9111443581990897,0.011247521,0.15869140625,0.6451870799064636,0.2,-0.0018078526885801694,62010,-0.02923405170440674,4351.36467222,9989.0
12703744,17935,6203,708,-1.1581756230443716,1.6822847127914429,0.0003,3.1893877856433392,0.01096943,0.118408203125,0.6486163139343262,0.2,-0.004054524087405298,62020,-0.00029909610748291016,4351.36467222,9989.0
12705792,17938,6204,708,-1.1604387179017066,3.154461145401001,0.0003,6.648474354296923,0.007868008,0.100146484375,0.6372976303100586,0.2,-0.004791746793489438,62030,-1.704692840576172e-05,4351.36467222,9989.0
12707840,17941,6205,708,-1.1615030612796544,2.4644148349761963,0.0003,6.434785228595137,0.009061458,0.092236328125,0.6362373232841492,0.2,-0.005699292606732342,62040,-0.00012171268463134766,4351.85967222,9989.0
12709888,17943,6206,708,-1.1631932336837054,3.6268515586853027,0.0003,14.428171792626381,0.012495096,0.10810546875,0.6398716568946838,0.2,-0.0020255568611901253,62050,0.0033815503120422363,4351.85967222,9989.0
12711936,17946,6207,708,-1.164624296501279,4.185848236083984,0.0003,3.6284594789147375,0.010688269,0.110009765625,0.6382350325584412,0.2,-0.003937134372245054,62060,0.006230175495147705,4351.85967222,9989.0
12713984,17949,6208,708,-1.1636084645986557,2.5701205730438232,0.0003,4.302122721821069,0.009175681,0.102734375,0.6321840882301331,0.2,-0.0032720600807806476,62070,0.0031702518463134766,4351.85967222,9989.0
12716032,17952,6209,708,-1.1477510679513216,5.586184024810791,0.0003,8.269942039251328,0.008503488,0.099658203125,0.6294904947280884,0.2,-0.007090872520348057,62080,-0.008576750755310059,4351.70967222,9989.0
12718080,17954,6210,708,-1.142268418893218,4.393795967102051,0.0003,15.643165696412325,0.010578914,0.1091796875,0.6295223832130432,0.2,-0.004414991827798076,62090,0.00482553243637085,4351.70967222,9989.0
12720128,17957,6211,708,-1.1511418085545302,1.8843320608139038,0.0003,4.848144807852805,0.01447311,0.1345703125,0.6289799213409424,0.2,-0.0035039971575315577,62100,-0.00844275951385498,4351.70967222,9989.0
12722176,17960,6212,708,-1.1522838030010463,2.2748093605041504,0.0003,4.723173768818379,0.011900675,0.123974609375,0.6243581771850586,0.2,-0.002333339734468609,62110,-0.007493257522583008,4351.70967222,9989.0
12724224,17963,6213,708,-1.1591693121939897,1.6533992290496826,0.0003,2.729933386063203,0.009251652,0.153125,0.6244763731956482,0.2,-0.0032530354026675925,62120,0.0028258562088012695,4351.70967222,9989.0
12726272,17965,6214,708,-1.1624286502599717,5.5801591873168945,0.0003,7.327131609618664,0.008888375,0.07880859375,0.6228208541870117,0.2,-0.004046697102603502,62130,0.010782003402709961,4353.72958333,9989.0
12728320,17968,6215,708,-1.1622070107609033,3.251159191131592,0.0003,13.315213975310325,0.0121339215,0.11181640625,0.6268537640571594,0.2,-0.0016992945049423725,62140,-0.02398860454559326,4353.72958333,9989.0
12730368,17971,6216,708,-1.1722621005028486,1.8389654159545898,0.0003,4.262126440182328,0.010512295,0.098193359375,0.6322670578956604,0.2,-0.005144599462801125,62150,-0.016890645027160645,4353.72958333,9989.0
12732416,17974,6217,708,-1.166967972368002,4.150714874267578,0.0003,5.953258785232902,0.005748113,0.1029296875,0.6294919848442078,0.2,-0.003107394091784954,62160,-0.0014322996139526367,4353.72958333,9989.0
12734464,17978,6218,708,-1.1616802778095008,1.804830551147461,0.0003,6.471819769591093,0.0068518356,0.07998046875,0.6337420344352722,0.2,-0.002551693752320716,62170,0.002019941806793213,4353.72958333,9989.0
12736512,17980,6219,708,-1.1668748680502177,4.866386413574219,0.0003,8.577768951654434,0.007678118,0.12197265625,0.6347035765647888,0.2,-0.005388834500627127,62180,0.012298762798309326,4353.42958333,9989.0
12738560,17983,6220,708,-1.1629265133291482,2.7859933376312256,0.0003,13.40007188245654,0.015585469,0.120263671875,0.6265400648117065,0.2,-0.007337117663701065,62190,0.01577174663543701,4353.42958333,9989.0
12740608,17986,6221,708,-1.1826387256383897,2.273496389389038,0.0003,2.9243501952849327,0.015557479,0.192333984375,0.6486510038375854,0.2,-0.006916244007879868,62200,0.005492150783538818,4353.42958333,9989.0
12742656,17989,6222,708,-1.2097616378217935,2.2461800575256348,0.0003,3.7739560857415198,0.0056299362,0.0755859375,0.6551716327667236,0.2,0.0004365559871075675,62210,-0.0017557144165039062,4353.42958333,9989.0
12744704,17992,6223,708,-1.2273735906928778,1.226467251777649,0.0003,6.808665486052632,0.020530352,0.124169921875,0.6619118452072144,0.2,-0.0020469834038522095,62220,-0.005325675010681152,4353.42958333,9989.0
12746752,17995,6224,708,-1.2360130280256272,0.8093329071998596,0.0003,1.547527968045324,0.013143955,0.17255859375,0.6604404449462891,0.2,-0.007223317226453219,62230,-0.047658443450927734,4354.230333330001,9989.0
12748800,17997,6225,708,-1.244535729661584,1.8267896175384521,0.0003,14.378583449870348,0.0120631205,0.134521484375,0.6621447801589966,0.2,-0.005079646385274828,62240,0.00964587926864624,4354.230333330001,9989.0
12750848,18000,6226,708,-1.2450961269438268,3.3087198734283447,0.0003,6.999146490544081,0.009264714,0.09453125,0.6589847803115845,0.2,-0.0026669981190934776,62250,-0.004488825798034668,4354.230333330001,9989.0
12752896,18003,6227,708,-1.2497101791203022,0.8392529487609863,0.0003,3.5419872579164804,0.015135137,0.176513671875,0.6653729677200317,0.2,-0.0022637343521637377,62260,0.006241559982299805,4354.230333330001,9989.0
12754944,18005,6228,708,-1.2544283401221037,1.88130521774292,0.0003,4.557595648244023,0.0066027297,0.07138671875,0.6609935760498047,0.2,-0.0030963071956648493,62270,-0.0054541826248168945,4354.230333330001,9989.0
12756992,18008,6229,708,-1.2587053522467613,4.558861255645752,0.0003,9.441794911026955,0.010336384,0.08740234375,0.6690559387207031,0.2,-0.0053142037417273965,62280,0.01636683940887451,4352.28033333,9989.0
12759040,18012,6230,708,-1.2706415954977275,3.2553818225860596,0.0003,15.238282891362905,0.0137162935,0.168310546875,0.6765100955963135,0.2,-0.006598791049327701,62290,0.01630699634552002,4352.28033333,9989.0
12761088,18015,6231,708,-1.2887415442615748,2.851928472518921,0.0003,6.976293247193098,0.00842868,0.09931640625,0.681213915348053,0.2,-0.0025468049905612135,62300,-0.006551861763000488,4352.28033333,9989.0
12763136,18018,6232,708,-1.2800056792795658,3.2254996299743652,0.0003,7.910410834103823,0.005501287,0.0857421875,0.6830681562423706,0.2,-0.00033203527855221184,62310,-0.008616805076599121,4352.28033333,9989.0
12765184,18020,6233,708,-1.2730789195746184,2.3655450344085693,0.0003,8.40772986114025,0.006509519,0.085498046875,0.6843172311782837,0.2,-0.004000209200603422,62320,0.0019667744636535645,4352.28033333,9989.0
12767232,18023,6234,708,-1.2625780258327723,5.002000331878662,0.0003,10.98146631717682,0.0071508763,0.1052734375,0.6798806190490723,0.2,-0.005873154778964817,62330,0.02611786127090454,4351.5603333300005,9989.0
12769280,18026,6235,708,-1.2571967270225286,4.042393207550049,0.0003,14.888372175395489,0.0050381436,0.09560546875,0.6818634271621704,0.2,-0.00022698034590575844,62340,-0.013148069381713867,4351.5603333300005,9989.0
12771328,18029,6236,708,-1.266056888923049,2.5812625885009766,0.0003,4.681171618774533,0.0121287145,0.13291015625,0.6828503608703613,0.2,-0.006188179783930536,62350,-0.011461615562438965,4351.5603333300005,9989.0
12773376,18031,6237,708,-1.270522540807724,1.792887568473816,0.0003,4.289146082662046,0.01130619,0.128662109375,0.6875620484352112,0.2,2.359751670155674e-06,62360,-0.005233883857727051,4351.5603333300005,9989.0
12775424,18034,6238,708,-1.2675506573170423,2.5191242694854736,0.0003,6.790771155431867,0.011073913,0.13154296875,0.685518741607666,0.2,-0.003110188872960862,62370,0.005827963352203369,4351.5603333300005,9989.0
12777472,18037,6239,708,-1.2672949921339751,2.445963144302368,0.0003,7.22337171509862,0.008664108,0.118603515625,0.6873399019241333,0.2,-0.008454742691537832,62380,-0.00194549560546875,4350.43533333,9989.0
12779520,18040,6240,708,-1.2672683976590633,1.7253426313400269,0.0003,13.335232426226138,0.0077440743,0.104345703125,0.6805586814880371,0.2,-0.0021419039025204257,62390,0.002957582473754883,4350.43533333,9989.0
12781568,18043,6241,708,-1.2551953833550216,2.368008613586426,0.0003,5.3558445736765865,0.010018927,0.137744140625,0.6783750057220459,0.2,-0.00262987191308639,62400,-0.0024275779724121094,4350.43533333,9989.0
12783616,18046,6242,708,-1.2557202219963073,2.731804132461548,0.0003,6.375165376067161,0.008380839,0.088720703125,0.6829136610031128,0.2,-0.0042856724467128515,62410,0.005206167697906494,4350.43533333,9989.0
12785664,18048,6243,708,-1.2663538452237844,2.0147650241851807,0.0003,5.717043475061655,0.008547117,0.1330078125,0.6877608895301819,0.2,-0.0020656580047216265,62420,-0.0004405975341796875,4350.43533333,9989.0
12787712,18051,6244,708,-1.2544559840112925,6.041870594024658,0.0003,7.212924154102803,0.011442535,0.111279296875,0.6796643733978271,0.2,-0.006225625381921418,62430,0.00689244270324707,4349.58033333,9989.0
12789760,18054,6245,708,-1.2561870522797107,2.830789804458618,0.0003,13.487001600116491,0.008598476,0.128662109375,0.6905065178871155,0.2,-0.0023056519596138967,62440,0.004978358745574951,4349.58033333,9989.0
12791808,18057,6246,708,-1.2657074995338917,0.7356072068214417,0.0003,1.5442359461681918,0.015537014,0.155126953125,0.686768114566803,0.2,-0.00503902186974301,62450,0.003946661949157715,4349.58033333,9989.0
12793856,18059,6247,708,-1.2661741971969604,2.7635385990142822,0.0003,7.305629919469356,0.0129824,0.08466796875,0.690812349319458,0.2,-0.005244592695089523,62460,0.010599672794342041,4349.58033333,9989.0
12795904,18062,6248,708,-1.2634660124778747,2.016850471496582,0.0003,4.811618089675903,0.009601837,0.15556640625,0.6818522214889526,0.2,-0.0035480521160934585,62470,-0.01844930648803711,4349.58033333,9989.0
12797952,18065,6249,708,-1.2504146244376897,2.48956561088562,0.0003,6.315018330514431,0.01580095,0.116845703125,0.6861671805381775,0.2,-0.00845106476044748,62480,0.03572440147399902,4350.80077777,9989.0
12800000,18068,6250,708,-1.2622244451195002,3.4542343616485596,0.0003,11.046995490044356,0.011081064,0.101806640625,0.693470299243927,0.2,-0.004500125689082779,62490,0.039340436458587646,4350.80077777,9989.0
